,date,category_name,name,disc_price,merchant,brand,day_week,month_number,month,day,week_number
18681,2017-07-18,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",275.0,ebay.com,HP,Tuesday,7,July,18,29
18682,2017-07-17,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",275.0,ebay.com,HP,Monday,7,July,17,29
18683,2017-07-28,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",258.99,ebay.com,HP,Friday,7,July,28,30
18684,2017-07-01,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",499.99,kmart.com,HP,Saturday,7,July,1,26
18685,2017-07-02,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",499.99,kmart.com,HP,Sunday,7,July,2,26
18686,2017-07-02,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",499.99,kmart.com,HP,Sunday,7,July,2,26
18687,2017-07-01,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",399.99,kmart.com,HP,Saturday,7,July,1,26
18688,2017-07-01,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",181.99,kmart.com,HP,Saturday,7,July,1,26
18689,2017-07-03,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",181.99,kmart.com,HP,Monday,7,July,3,27
18690,2017-07-03,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",181.99,kmart.com,HP,Monday,7,July,3,27
18691,2017-07-02,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",181.99,kmart.com,HP,Sunday,7,July,2,26
18692,2017-07-02,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",181.99,kmart.com,HP,Sunday,7,July,2,26
18693,2017-07-01,"laptop, computer","HP 15-ba009dx 15.6 AMD A6-7310 2GHz 4GB DDR3 500GB HDD Radeon R4 W10 Refurbished""",359.99,kmart.com,HP,Saturday,7,July,1,26
18694,2017-08-30,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Wednesday,8,August,30,35
18695,2017-09-18,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Monday,9,September,18,38
18696,2017-08-01,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Tuesday,8,August,1,31
18697,2017-07-26,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Wednesday,7,July,26,30
18698,2017-03-30,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Thursday,3,March,30,13
18699,2017-03-10,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Friday,3,March,10,10
18700,2017-03-04,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Saturday,3,March,4,9
18701,2017-03-03,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,61.99,Bestbuy.com,Razer,Friday,3,March,3,9
18702,2017-05-09,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,39.99,Bestbuy.com,Razer,Tuesday,5,May,9,19
18703,2017-04-04,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,39.99,Bestbuy.com,Razer,Tuesday,4,April,4,14
18704,2017-05-18,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,31.99,Bestbuy.com,Razer,Thursday,5,May,18,20
18705,2017-10-10,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,65.99,Bestbuy.com,Razer,Tuesday,10,October,10,41
18706,2017-05-31,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,65.99,Bestbuy.com,Razer,Wednesday,5,May,31,22
18707,2017-05-01,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,65.99,Bestbuy.com,Razer,Monday,5,May,1,18
18708,2017-09-16,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,64.99,Walmart.com,Razer,Saturday,9,September,16,37
18709,2017-07-27,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,53.89,Walmart.com,Razer,Thursday,7,July,27,30
18710,2017-01-14,"headset, game, computer",Razer Kraken Pro Gaming Headset Green,96.43,Walmart.com,Razer,Saturday,1,January,14,2
18711,2017-07-26,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Wednesday,7,July,26,30
18712,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Sunday,7,July,23,29
18713,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Monday,7,July,24,30
18714,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Saturday,7,July,15,28
18715,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Tuesday,7,July,18,29
18716,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Sunday,7,July,16,28
18717,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Saturday,7,July,15,28
18718,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Friday,7,July,14,28
18719,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Tuesday,7,July,25,30
18720,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Friday,7,July,21,29
18721,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Friday,7,July,21,29
18722,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.0,ebay.com,Apple,Tuesday,7,July,25,30
18723,2017-07-26,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",888.13,ebay.com,Apple,Wednesday,7,July,26,30
18724,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",888.13,ebay.com,Apple,Tuesday,7,July,25,30
18725,2017-07-27,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",888.13,ebay.com,Apple,Thursday,7,July,27,30
18726,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",888.13,ebay.com,Apple,Tuesday,7,July,25,30
18727,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",888.13,ebay.com,Apple,Tuesday,7,July,18,29
18728,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",725.0,ebay.com,Apple,Tuesday,7,July,25,30
18729,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",719.0,ebay.com,Apple,Friday,7,July,21,29
18730,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",719.0,ebay.com,Apple,Tuesday,7,July,18,29
18731,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",719.0,ebay.com,Apple,Monday,7,July,24,30
18732,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",719.0,ebay.com,Apple,Tuesday,7,July,25,30
18733,2017-07-22,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",719.0,ebay.com,Apple,Saturday,7,July,22,29
18734,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",719.0,ebay.com,Apple,Sunday,7,July,23,29
18735,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.99,ebay.com,Apple,Tuesday,7,July,25,30
18736,2017-09-11,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.99,ebay.com,Apple,Monday,9,September,11,37
18737,2017-08-28,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.99,ebay.com,Apple,Monday,8,August,28,35
18738,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.99,ebay.com,Apple,Sunday,7,July,16,28
18739,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.99,ebay.com,Apple,Tuesday,7,July,18,29
18740,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.99,ebay.com,Apple,Sunday,7,July,16,28
18741,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",855.99,ebay.com,Apple,Tuesday,7,July,25,30
18742,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",899.0,ebay.com,Apple,Tuesday,7,July,25,30
18743,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",839.99,ebay.com,Apple,Tuesday,7,July,25,30
18744,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",839.99,ebay.com,Apple,Tuesday,7,July,25,30
18745,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",839.99,ebay.com,Apple,Friday,7,July,14,28
18746,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Friday,7,July,21,29
18747,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Friday,7,July,14,28
18748,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Tuesday,7,July,25,30
18749,2017-07-22,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Saturday,7,July,22,29
18750,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Monday,7,July,24,30
18751,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Sunday,7,July,23,29
18752,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Tuesday,7,July,25,30
18753,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Friday,7,July,14,28
18754,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Saturday,7,July,15,28
18755,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Tuesday,7,July,18,29
18756,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.99,ebay.com,Apple,Saturday,7,July,15,28
18757,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Friday,7,July,21,29
18758,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Sunday,7,July,23,29
18759,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Friday,7,July,21,29
18760,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Monday,7,July,24,30
18761,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Tuesday,7,July,25,30
18762,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Tuesday,7,July,25,30
18763,2017-07-26,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Wednesday,7,July,26,30
18764,2017-07-22,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.0,ebay.com,Apple,Saturday,7,July,22,29
18765,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",858.95,ebay.com,Apple,Monday,7,July,24,30
18766,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",858.95,ebay.com,Apple,Sunday,7,July,16,28
18767,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",858.95,ebay.com,Apple,Tuesday,7,July,18,29
18768,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",839.0,ebay.com,Apple,Tuesday,7,July,25,30
18769,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",839.0,ebay.com,Apple,Sunday,7,July,23,29
18770,2017-07-26,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",910.0,ebay.com,Apple,Wednesday,7,July,26,30
18771,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",846.75,ebay.com,Apple,Tuesday,7,July,25,30
18772,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",867.96,ebay.com,Apple,Tuesday,7,July,25,30
18773,2017-09-13,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.0,ebay.com,Apple,Wednesday,9,September,13,37
18774,2017-09-11,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.0,ebay.com,Apple,Monday,9,September,11,37
18775,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.0,ebay.com,Apple,Saturday,7,July,15,28
18776,2017-07-17,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.0,ebay.com,Apple,Monday,7,July,17,29
18777,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.0,ebay.com,Apple,Friday,7,July,14,28
18778,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.0,ebay.com,Apple,Sunday,7,July,16,28
18779,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",866.99,ebay.com,Apple,Friday,7,July,14,28
18780,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",866.99,ebay.com,Apple,Tuesday,7,July,25,30
18781,2017-07-26,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",839.45,ebay.com,Apple,Wednesday,7,July,26,30
18782,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",869.99,ebay.com,Apple,Friday,7,July,14,28
18783,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",869.99,ebay.com,Apple,Tuesday,7,July,25,30
18784,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",861.68,ebay.com,Apple,Monday,7,July,24,30
18785,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",861.68,ebay.com,Apple,Friday,7,July,21,29
18786,2017-08-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",739.99,ebay.com,Apple,Thursday,8,August,24,34
18787,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.96,ebay.com,Apple,Saturday,7,July,15,28
18788,2017-07-17,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.96,ebay.com,Apple,Monday,7,July,17,29
18789,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.96,ebay.com,Apple,Friday,7,July,14,28
18790,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",849.96,ebay.com,Apple,Saturday,7,July,15,28
18791,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",857.99,ebay.com,Apple,Tuesday,7,July,25,30
18792,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",857.99,ebay.com,Apple,Friday,7,July,21,29
18793,2017-07-26,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",834.49,ebay.com,Apple,Wednesday,7,July,26,30
18794,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",834.49,ebay.com,Apple,Tuesday,7,July,25,30
18795,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",865.0,ebay.com,Apple,Tuesday,7,July,25,30
18796,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",765.0,ebay.com,Apple,Friday,7,July,21,29
18797,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",765.0,ebay.com,Apple,Tuesday,7,July,25,30
18798,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",886.98,ebay.com,Apple,Sunday,7,July,23,29
18799,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",886.98,ebay.com,Apple,Friday,7,July,21,29
18800,2017-07-22,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",886.98,ebay.com,Apple,Saturday,7,July,22,29
18801,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",886.98,ebay.com,Apple,Friday,7,July,21,29
18802,2017-07-24,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",886.98,ebay.com,Apple,Monday,7,July,24,30
18803,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",886.98,ebay.com,Apple,Tuesday,7,July,25,30
18804,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",879.99,ebay.com,Apple,Tuesday,7,July,25,30
18805,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1050.0,ebay.com,Apple,Tuesday,7,July,25,30
18806,2017-07-21,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",879.95,ebay.com,Apple,Friday,7,July,21,29
18807,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",879.95,ebay.com,Apple,Sunday,7,July,16,28
18808,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",879.95,ebay.com,Apple,Saturday,7,July,15,28
18809,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",879.95,ebay.com,Apple,Friday,7,July,14,28
18810,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",879.95,ebay.com,Apple,Tuesday,7,July,25,30
18811,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",754.99,ebay.com,Apple,Saturday,7,July,15,28
18812,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",754.99,ebay.com,Apple,Friday,7,July,14,28
18813,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",754.99,ebay.com,Apple,Sunday,7,July,16,28
18814,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",754.99,ebay.com,Apple,Saturday,7,July,15,28
18815,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",889.99,ebay.com,Apple,Tuesday,7,July,25,30
18816,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",859.99,ebay.com,Apple,Tuesday,7,July,25,30
18817,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",711.99,ebay.com,Apple,Tuesday,7,July,25,30
18818,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",864.99,ebay.com,Apple,Saturday,7,July,15,28
18819,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",864.99,ebay.com,Apple,Saturday,7,July,15,28
18820,2017-07-16,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",889.98,ebay.com,Apple,Sunday,7,July,16,28
18821,2017-07-09,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",889.98,ebay.com,Apple,Sunday,7,July,9,27
18822,2017-07-09,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",889.98,ebay.com,Apple,Sunday,7,July,9,27
18823,2017-07-14,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",889.98,ebay.com,Apple,Friday,7,July,14,28
18824,2017-07-25,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",1099.99,ebay.com,Apple,Tuesday,7,July,25,30
18825,2017-12-07,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",949.99,Walmart.com,Apple,Thursday,12,December,7,49
18826,2017-07-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",812.0,Walmart.com,Apple,Saturday,7,July,15,28
18827,2017-07-18,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",809.99,Walmart.com,Apple,Tuesday,7,July,18,29
18828,2017-11-01,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",869.98,Walmart.com,Apple,Wednesday,11,November,1,44
18829,2017-08-15,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",810.0,Walmart.com,Apple,Tuesday,8,August,15,33
18830,2017-07-17,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",810.0,Walmart.com,Apple,Monday,7,July,17,29
18831,2017-07-20,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",810.0,Walmart.com,Apple,Thursday,7,July,20,29
18832,2017-07-23,"laptop, computer","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",810.0,Walmart.com,Apple,Sunday,7,July,23,29
